timestamp,co2_emissions (PPM),drive_mode,engine_exhaust_flow_rate (Kg/h),engine_fuel_rate (l/min),engine_mode,engine_speed (rpm),execute_engine_power (KW),mass_air_flow (g/min),vehicle_speed (MPH),
725.0004,0.12287420006399999,2.0,74.13333333333334,0.11258333333333333,3.0,1856.0,17.713333333333335,1177.2,50.95243776346138,
726.0004,0.14810300920799999,2.0,95.06666666666666,0.11841666666666667,3.0,2304.0,24.610000000000003,1498.8,50.95243776346138,
727.0004,0.1716168993,2.0,93.93333333333334,0.13941666666666666,3.0,2304.0,25.266666666666666,1473.8,51.780932686444494,
728.0004,0.190805993532,2.0,93.73333333333333,0.14408333333333334,3.0,2293.3333333333335,24.929999999999996,1473.2,52.40230387868183,
729.0004,0.202205455452,2.0,90.40000000000002,0.14175000000000001,3.0,2218.6666666666665,24.463333333333335,1413.2,52.81655134017338,
730.0004,0.20981509625999994,2.0,90.66666666666667,0.13825,3.0,2208.0,24.366666666666664,1407.3999999999999,53.23079880166494,
731.0004,0.21586481070000002,2.0,96.0,0.13825,3.0,2389.3333333333335,20.1,1543.0,53.645046263156495,
732.0004,0.22080957729599998,2.0,118.93333333333334,0.15400000000000003,3.0,2890.6666666666665,34.12,1881.0,54.88778864763117,
733.0004,0.22412942059199997,2.0,98.60000000000001,0.18141666666666667,3.0,2410.6666666666665,25.173333333333332,1549.5999999999997,56.33765476285161,
734.0004,0.22401942578400003,2.0,122.93333333333334,0.15633333333333332,3.0,2986.6666666666665,30.00666666666667,2014.1999999999998,56.95902595508895,
735.0004,0.22486438590000002,2.0,128.66666666666666,0.18025000000000002,3.0,3082.6666666666665,35.29666666666667,2058.4,58.201768339563614,
736.0004,0.22712427922799996,2.0,117.73333333333335,0.1995,3.0,2826.6666666666665,33.06666666666667,1828.1999999999998,59.23738699329251,
737.0004,0.227229274272,2.0,86.2,0.1860833333333333,3.0,2165.3333333333335,26.113333333333333,1277.8,60.06588191627562,
738.0005,0.22861920866399998,2.0,82.73333333333333,0.14233333333333334,3.0,2080.0,21.633333333333336,1302.0,60.48012937776716,
739.0004,0.22861920866400004,2.0,82.60000000000001,0.12366666666666666,3.0,2058.6666666666665,22.080000000000002,1291.3999999999999,60.89437683925873,
740.0005,0.22905918789600002,2.0,60.46666666666666,0.12133333333333333,3.0,1578.6666666666667,17.996666666666666,892.7999999999998,61.51574803149606,
741.0004,0.23003914164,2.0,45.20000000000001,0.07641666666666667,3.0,1269.3333333333333,12.453333333333333,689.6,61.51574803149606,
742.0004,0.230909100576,2.0,41.53333333333333,0.0665,3.0,1248.0,11.253333333333336,651.1999999999999,60.89437683925873,
743.0005,0.23155407013199997,2.0,39.666666666666664,0.06241666666666667,3.0,1226.6666666666667,11.033333333333333,629.6,60.89437683925873,
744.0004,0.23121408618,2.0,45.73333333333334,0.06183333333333333,3.0,1258.6666666666667,12.146666666666668,718.0,60.89437683925873,
745.0005,0.231554070132,2.0,43.53333333333333,0.06883333333333334,3.0,1280.0,13.26,689.1999999999999,60.89437683925873,
746.0004,0.231559069896,2.0,42.73333333333333,0.07,3.0,1280.0,13.363333333333335,697.4,60.89437683925873,
747.0004,0.23047412110799997,2.0,34.800000000000004,0.07,2.3333333333333335,1258.6666666666667,12.75,500.8,60.89437683925873,
748.0005,0.22981415225999996,2.0,6.933333333333334,0.04783333333333334,1.0,693.3333333333334,1.68,81.8,60.27300564702139,
749.0004,0.22990914777599997,2.0,7.466666666666666,0.004666666666666667,1.0,85.33333333333333,0.0,95.60000000000001,59.23738699329251,
750.0005,0.23023913219999997,2.0,0.0,0.0,0.0,0.0,0.0,56.400000000000006,58.61601580105517,
751.0005,0.229184181996,2.0,0.0,0.0,0.0,0.0,0.0,25.8,57.58039714732629,
752.0004,0.200800521768,2.0,0.0,0.0,0.0,0.0,0.0,25.8,56.751902224343176,
753.0005,0.15064788908399998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,55.923407301360065,
754.0004,0.112234702272,2.0,0.0,0.0,0.0,0.0,0.0,25.8,55.094912378376954,
755.0004,0.08434601868,2.0,0.0,0.0,0.0,0.0,0.0,25.8,54.47354118613961,
756.0004,0.064766942856,2.0,0.0,0.0,0.0,0.0,0.0,25.8,53.43792253241072,
757.0004,0.051137586192,2.0,0.0,0.0,0.0,0.0,0.0,25.8,52.609427609427605,
758.0005,0.04152304002,2.0,0.0,0.0,0.0,0.0,0.0,25.8,52.19518014793605,
759.0004,0.034218384815999994,2.0,0.0,0.0,0.0,0.0,0.0,25.8,52.19518014793605,
760.0005,0.028648647719999996,2.0,0.0,0.0,0.0,0.0,0.0,25.8,52.19518014793605,
761.0004,0.024163859412,2.0,0.0,0.0,0.0,0.0,0.0,25.8,52.19518014793605,
762.0004,0.020549030039999996,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,35.6,52.609427609427605,
763.0005,0.017514173292,2.0,37.0,0.02391666666666667,3.0,1461.3333333333333,10.923333333333332,830.4,52.81655134017338,
764.0004,0.014859298608,2.0,62.93333333333334,0.07466666666666667,3.0,1632.0,15.603333333333333,1069.8,53.02367507091916,
765.0005,0.012869392536000002,2.0,84.53333333333335,0.10733333333333334,3.0,2144.0,23.126666666666665,1321.3999999999999,53.43792253241072,
766.0005,0.019879061663999997,2.0,85.2,0.13183333333333333,3.0,2176.0,23.533333333333335,1344.3999999999999,54.473541186139606,
767.0005,0.049777650384,2.0,85.60000000000001,0.13066666666666668,3.0,2176.0,23.8,1339.0,55.302036109122724,
768.0004,0.086700907524,2.0,84.66666666666667,0.13125,3.0,2176.0,23.960000000000004,1350.3999999999999,56.33765476285161,
769.0004,0.123149187084,2.0,84.86666666666666,0.13008333333333333,3.0,2122.6666666666665,23.233333333333334,1295.3999999999999,56.95902595508895,
770.0004,0.1536177489,2.0,81.73333333333335,0.12658333333333335,3.0,2101.3333333333335,22.69666666666667,1284.1999999999998,57.58039714732629,
771.0004,0.17568170743199998,2.0,82.13333333333334,0.126,3.0,2090.6666666666665,22.676666666666666,1275.6000000000001,58.4088920703094,
772.0004,0.19134096828000002,2.0,81.13333333333334,0.126,3.0,2080.0,22.703333333333337,1274.0,58.61601580105517,
773.0004,0.20187047126399998,2.0,81.66666666666667,0.12483333333333334,3.0,2080.0,22.473333333333333,1275.6000000000001,59.030263262546725,
774.0005,0.20877014558399998,2.0,82.2,0.12366666666666666,3.0,2080.0,22.833333333333332,1273.5999999999997,59.44451072403828,
775.0005,0.213824906988,2.0,81.13333333333334,0.12425000000000001,3.0,2069.3333333333335,22.886666666666667,1273.8,59.65163445478405,
776.0004,0.21816470213999994,2.0,80.53333333333335,0.12366666666666666,3.0,2048.0,22.64,1237.1999999999998,59.85875818552984,
777.0004,0.22114956124800003,2.0,69.60000000000001,0.1225,3.0,1952.0,23.60666666666667,925.4000000000001,60.27300564702139,
778.0005,0.22281448265999998,2.0,9.333333333333334,0.08983333333333333,1.0,736.0,2.64,112.8,59.85875818552984,
779.0004,0.22384443404399998,2.0,2.733333333333334,0.006416666666666667,1.0,32.0,0.0,111.19999999999999,59.030263262546725,
780.0004,0.22363444395599996,2.0,0.0,0.0,0.0,0.0,0.0,50.0,57.58039714732629,
781.0005,0.224259414456,2.0,0.0,0.0,0.0,0.0,0.0,25.8,56.130531032105836,
782.0004,0.194495819364,2.0,0.0,0.0,0.0,0.0,0.0,25.8,55.094912378376954,
783.0005,0.13960841017199999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,54.05929372464805,
784.0004,0.10037026229999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,52.81655134017338,
785.0005,0.07403150554799999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,51.573808955698716,
786.0005,0.05499240423599999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,50.33106657122405,
787.0005,0.041648034119999996,2.0,0.0,0.0,0.0,0.0,0.0,25.8,49.50257164824094,
788.0004,0.032528464584,2.0,0.0,0.0,0.0,0.0,0.0,25.8,48.25982926376627,
789.0004,0.025638789792000002,2.0,0.0,0.0,0.0,0.0,0.0,25.8,47.017086879291604,
790.0005,0.020609027207999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,45.56722076407116,
791.0004,0.017114192171999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,45.152973302579596,
792.0004,0.01434932268,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.73872584108804,
793.0005,0.012184424868,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.53160211034227,
794.0005,0.010664496612,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
795.0004,0.009279561984,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
796.0005,0.008159614848,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
797.0005,0.007294655676,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,25.8,44.1173546488507,
798.0005,0.006544691076,2.0,38.0,0.008166666666666668,3.0,1482.6666666666667,8.176666666666668,668.4,44.1173546488507,
799.0004,0.005894721755999999,2.0,71.93333333333334,0.07991666666666666,3.0,1898.6666666666667,20.263333333333332,1132.2,44.73872584108804,
800.0004,0.005389745592,2.0,77.46666666666665,0.11083333333333334,3.0,1952.0,21.566666666666666,1226.2,45.1529733025796,
801.0005,0.009819536496,2.0,71.26666666666667,0.12133333333333333,3.0,1866.6666666666667,22.866666666666664,1092.6000000000001,45.36009703332538,
802.0005,0.03534833148,2.0,54.0,0.10558333333333332,3.0,1429.3333333333333,16.13,808.6,45.77434449481694,
803.0004,0.072426581304,2.0,52.20000000000001,0.08574999999999999,3.0,1376.0,14.576666666666666,813.1999999999999,45.981468225562715,
804.0004,0.10967982286799999,2.0,53.00000000000001,0.07758333333333334,3.0,1376.0,14.773333333333333,825.0,45.981468225562715,
805.0005,0.142658266212,2.0,52.20000000000001,0.07816666666666666,3.0,1365.3333333333333,14.793333333333335,821.1999999999999,45.981468225562715,
806.0005,0.167927073468,2.0,52.0,0.07758333333333334,3.0,1354.6666666666667,14.6,809.6,45.981468225562715,
807.0005,0.18695617525199998,2.0,51.800000000000004,0.077,3.0,1376.0,14.726666666666667,817.1999999999999,45.981468225562715,
808.0005,0.200055556932,2.0,51.20000000000001,0.077,3.0,1376.0,14.773333333333333,808.1999999999999,45.981468225562715,
809.0005,0.20808517791599995,2.0,47.400000000000006,0.07816666666666666,3.0,1301.3333333333333,13.676666666666668,790.6,45.981468225562715,
810.0005,0.21369991288799997,2.0,53.20000000000001,0.07408333333333333,3.0,1408.0,15.229999999999999,843.7999999999998,45.981468225562715,
811.0004,0.21814470308400002,2.0,56.06666666666666,0.07933333333333333,3.0,1493.3333333333333,15.173333333333332,883.6,45.981468225562715,
812.0005,0.22038459735599994,2.0,59.06666666666666,0.08574999999999999,3.0,1568.0,16.94333333333333,938.1999999999999,46.60283941780005,
813.0005,0.22203451947599998,2.0,62.333333333333336,0.09100000000000001,3.0,1653.3333333333333,17.48,999.5999999999999,46.60283941780005,
814.0004,0.22378943664,2.0,63.333333333333336,0.09683333333333333,3.0,1664.0,17.973333333333333,1001.5999999999999,47.22421061003738,
815.0004,0.22532936395199998,2.0,63.93333333333334,0.09975,3.0,1664.0,17.89333333333333,996.9999999999999,47.22421061003738,
816.0004,0.22520936961599997,2.0,63.26666666666667,0.09800000000000002,3.0,1664.0,17.90666666666667,993.7999999999998,47.845581802274715,
817.0004,0.22602933091199995,2.0,63.400000000000006,0.09800000000000002,3.0,1653.3333333333333,17.786666666666665,992.1999999999999,48.05270553302049,
818.0004,0.226544306604,2.0,68.0,0.09916666666666667,3.0,1749.3333333333333,18.733333333333334,1065.6000000000001,48.46695299451205,
819.0005,0.22854921196799996,2.0,67.2,0.105,3.0,1749.3333333333333,18.97,1058.1999999999998,48.67407672525783,
820.0005,0.22734926860799998,2.0,67.33333333333333,0.105,3.0,1760.0,19.01666666666667,1046.1999999999998,49.08832418674938,
821.0005,0.22776424901999998,2.0,42.06666666666667,0.10208333333333335,2.3333333333333335,1322.6666666666667,15.303333333333335,587.8000000000001,49.08832418674938,
822.0005,0.22841921810399995,2.0,9.466666666666667,0.08341666666666668,1.0,608.0,1.9766666666666666,91.60000000000001,49.08832418674938,
823.0005,0.22787924359199996,2.0,6.866666666666667,0.0105,0.6666666666666666,106.66666666666667,0.0,87.0,48.881200456003604,
824.0004,0.227644254684,2.0,0.0,0.0,0.0,0.0,0.0,38.0,48.46695299451205,
825.0004,0.22577434294799997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,47.22421061003738,
826.0004,0.19167095270399997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,46.18859195630849,
827.0004,0.137973487344,2.0,0.0,0.0,0.0,0.0,0.0,25.8,45.152973302579596,
828.0004,0.09817036613999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
829.0004,0.071881607028,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.28885972586759,
830.0005,0.0543724335,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.25324107213871,
831.0005,0.04203801571199999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.63186987990137,
832.0004,0.0332484306,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.01049868766404,
833.0005,0.026738737872,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.01049868766404,
834.0005,0.02207395806,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.01049868766404,
835.0004,0.018259138128,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.424746149155595,
836.0004,0.015459270287999996,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.83899361064715,
837.0005,0.013319371296000002,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.25324107213871,
838.0005,0.011609452008,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.87461226437605,
839.0004,0.010254515964,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.87461226437605,
840.0004,0.009059572367999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.87461226437605,
841.0004,0.008029620983999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.87461226437605,
842.0005,0.007179661103999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.87461226437605,
843.0005,0.0064846939079999995,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.460364802884484,
844.0004,0.005984717507999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.25324107213871,
845.0004,0.005489740871999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.25324107213871,
846.0005,0.005054761404,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,45.199999999999996,42.25324107213871,
847.0004,0.004634781227999999,2.0,37.13333333333333,0.0,3.0,1504.0,8.603333333333333,834.7999999999998,43.28885972586759,
848.0005,0.0043197960959999995,2.0,68.93333333333334,0.07991666666666668,3.0,1824.0,20.88,1082.8,43.91023091810493,
849.0005,0.004079807424,2.0,52.400000000000006,0.10149999999999999,3.0,1365.3333333333333,14.993333333333334,780.1999999999999,44.324478379596485,
850.0004,0.009109570007999999,2.0,40.00000000000001,0.08691666666666668,3.0,1248.0,11.533333333333333,617.1999999999999,44.73872584108804,
851.0005,0.035143341156,2.0,32.46666666666667,0.058916666666666666,3.0,1226.6666666666667,9.69,497.0,44.73872584108804,
852.0005,0.07151162449199999,2.0,28.866666666666664,0.04900000000000001,3.0,1056.0,7.646666666666667,421.3999999999999,44.1173546488507,
853.0004,0.10911984929999999,2.0,6.466666666666666,0.03325,1.0,736.0,2.43,72.39999999999999,44.1173546488507,
854.0005,0.14234328108,2.0,4.333333333333334,0.007583333333333334,1.0,96.0,0.0,57.0,44.1173546488507,
855.0004,0.16783707771599998,2.0,4.866666666666667,0.0,0.0,10.666666666666666,0.0,78.60000000000001,43.495983456613374,
856.0005,0.18451629042,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.08173599512182,
857.0005,0.167897074884,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.25324107213871,
858.0005,0.12292919746799999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.424746149155595,
859.0005,0.08817583790399999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,40.80337495691826,
860.0004,0.064236967872,2.0,0.0,0.0,0.0,0.0,0.0,25.8,40.18200376468093,
861.0005,0.04734776508,2.0,0.0,0.0,0.0,0.0,0.0,25.8,39.560632572443595,
862.0005,0.035238336672,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.525013918714706,
863.0005,0.026508748727999996,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.11076645722315,
864.0005,0.020234044907999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,37.90364272647737,
865.0004,0.015749256599999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,37.90364272647737,
866.0005,0.012459411887999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,37.90364272647737,
867.0005,0.010089523751999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,37.90364272647737,
868.0005,0.008394603756,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.31789018796893,
869.0005,0.007064666531999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.73213764946048,
870.0004,0.00607471326,2.0,37.800000000000004,0.007,2.6666666666666665,938.6666666666666,6.173333333333333,573.8,39.76775630318937,
871.0004,0.005284750547999999,2.0,51.26666666666667,0.05366666666666667,3.0,1493.3333333333333,14.14,830.7999999999998,40.596251226172484,
872.0004,0.004704777923999999,2.0,58.53333333333333,0.08691666666666668,3.0,1440.0,16.38,861.4,41.63186987990137,
873.0004,0.006899674319999999,2.0,48.400000000000006,0.08516666666666667,3.0,1269.3333333333333,13.036666666666667,751.4,42.66748853363026,
874.0004,0.028328662823999994,2.0,45.666666666666664,0.07175000000000001,3.0,1269.3333333333333,13.11,707.8000000000001,43.28885972586759,
875.0005,0.06363199642799999,2.0,42.86666666666667,0.06883333333333334,3.0,1248.0,12.416666666666666,678.8000000000001,43.91023091810493,
876.0004,0.101035230912,2.0,12.133333333333335,0.0595,1.6666666666666667,1034.6666666666667,6.396666666666667,172.79999999999998,44.53160211034227,
877.0004,0.136673548704,2.0,4.666666666666667,0.027999999999999997,1.0,213.33333333333334,0.18666666666666668,99.0,44.73872584108804,
878.0005,0.165277198548,2.0,8.799999999999999,0.0,0.3333333333333333,42.666666666666664,0.0,120.60000000000001,44.73872584108804,
879.0005,0.18774613796399997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
880.0004,0.19021602137999996,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
881.0005,0.147708027852,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.495983456613374,
882.0004,0.10496004565200001,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
883.0005,0.076341396516,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.53160211034227,
884.0004,0.05588736199199999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.945849571833826,
885.0005,0.04133804875199999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,45.36009703332538,
886.0005,0.031008536328,2.0,0.0,0.0,0.0,0.0,0.0,25.8,45.152973302579596,
887.0005,0.023603885844,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.73872584108804,
888.0005,0.018459128688,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.73872584108804,
889.0004,0.014449317960000003,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.324478379596485,
890.0004,0.011479458143999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
891.0005,0.009394556556,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.91023091810493,
892.0005,0.007879628063999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.495983456613374,
893.0005,0.006689684232,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.495983456613374,
894.0005,0.005884722228,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.495983456613374,
895.0005,0.005214753851999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.495983456613374,
896.0004,0.004674779339999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.495983456613374,
897.0005,0.004254799163999999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
898.0005,0.003919814976,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.324478379596485,
899.0005,0.003639828192,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.73872584108804,
900.0004,0.0033098437679999993,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.53160211034227,
901.0005,0.0030248572199999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,44.1173546488507,
902.0005,0.0029048628839999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.91023091810493,
903.0004,0.0027998678400000003,2.0,0.0,0.0,0.0,0.0,0.0,25.8,43.495983456613374,
904.0004,0.00267487374,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.87461226437605,
905.0005,0.0025598791679999995,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.66748853363026,
906.0005,0.0024348850679999996,2.0,0.0,0.0,0.0,0.0,0.0,25.8,42.04611734139293,
907.0005,0.0023298900239999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.63186987990137,
908.0005,0.002194896396,2.0,0.0,0.0,0.0,0.0,0.0,25.8,41.21762241840982,
909.0004,0.0021099004079999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,40.80337495691826,
910.0004,0.0020449034759999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,40.389127495426706,
911.0004,0.0020099051279999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,39.76775630318937,
912.0004,0.001914909612,2.0,0.0,0.0,0.0,0.0,0.0,25.8,39.14638511095204,
913.0005,0.0019049100839999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.73213764946048,
914.0005,0.0018749115000000001,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.11076645722315,
915.0005,0.0018549124440000002,2.0,0.0,0.0,0.0,0.0,0.0,25.8,37.90364272647737,
916.0004,0.001829913624,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.11076645722315,
917.0004,0.0018549124440000002,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.525013918714706,
918.0005,0.0018399131520000001,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.525013918714706,
919.0005,0.0018549124440000002,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.525013918714706,
920.0004,0.001859912208,2.0,0.0,0.0,0.0,0.0,0.0,25.8,39.14638511095204,
921.0005,0.0018199140959999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,39.14638511095204,
922.0004,0.001814914332,2.0,0.0,0.0,0.0,0.0,0.0,25.8,39.14638511095204,
923.0004,0.001789915512,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.93926138020626,
924.0005,0.001754917164,2.0,0.0,0.0,0.0,0.0,0.0,25.8,38.31789018796893,
925.0005,0.0017499173999999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,37.489395264985816,
926.0005,0.0018049148039999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,36.45377661125693,
927.0005,0.0018349133879999998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,35.832405419019594,
928.0005,0.001914909612,2.0,0.0,0.0,0.0,0.0,0.0,25.8,34.796786765290705,
929.0005,0.0019399084319999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,33.76116811156181,
930.0004,0.00189991032,2.0,0.0,0.0,0.0,0.0,0.0,25.8,32.9326731885787,
931.0005,0.0018049148039999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,32.104178265595586,
932.0005,0.001759916928,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.689930804104034,
933.0004,0.001709919288,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.275683342612478,
934.0004,0.0017199188159999997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.068559611866693,
935.0005,0.001659921648,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.068559611866693,
936.0005,0.001644922356,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.068559611866693,
937.0004,0.001684920468,2.0,20.2,0.0,2.6666666666666665,1109.3333333333333,5.98,619.1999999999999,31.689930804104034,
938.0005,0.0017149190519999999,2.0,65.4,0.05775,3.0,1802.6666666666667,16.603333333333335,1082.3999999999999,32.72554945783292,
939.0005,0.001729918344,2.0,45.6,0.10966666666666668,2.3333333333333335,1610.6666666666667,18.173333333333332,697.5999999999999,34.38253930379915,
940.0004,0.0035198338559999996,2.0,6.733333333333334,0.06474999999999999,1.0,650.6666666666666,1.7299999999999998,96.0,34.796786765290705,
941.0004,0.022203951924,2.0,4.666666666666667,0.004666666666666667,1.0,85.33333333333333,0.0,71.39999999999999,33.968291842307586,
942.0004,0.056087352551999994,2.0,0.0,0.0,0.0,0.0,0.0,81.2,33.34692065007025,
943.0004,0.09309060591599999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,32.31130199634136,
944.0004,0.10721493921599998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.689930804104034,
945.0004,0.08667090894,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.689930804104034,
946.0005,0.064676947104,2.0,0.0,0.0,0.0,0.0,0.0,25.8,31.689930804104034,
947.0005,0.047467759416,2.0,0.0,0.0,0.0,0.0,0.0,25.8,32.51842572708714,
948.0005,0.034633365228,2.0,0.0,0.0,0.0,0.0,0.0,25.8,33.139796919324475,
949.0005,0.025313805132,2.0,2.4,0.0,1.6666666666666667,320.0,0.17333333333333334,65.0,33.76116811156181,
950.0005,0.01859912208,2.0,52.13333333333333,0.02625,3.0,1578.6666666666667,13.526666666666666,860.4,34.38253930379914,
951.0004,0.013859345807999999,2.0,63.79999999999999,0.08283333333333333,3.0,1632.0,17.333333333333332,1020.1999999999998,35.625281688273816,
952.0005,0.010764491892000001,2.0,57.73333333333334,0.10091666666666667,3.0,1397.3333333333333,16.43,748.7999999999998,36.660900342002705,
953.0005,0.019304088804000002,2.0,34.93333333333334,0.07466666666666667,3.0,1088.0,7.706666666666667,491.2,37.28227153424004,
954.0004,0.04944766596,2.0,33.13333333333333,0.04900000000000001,3.0,1184.0,9.426666666666668,526.1999999999999,37.28227153424004,
955.0004,0.08511098257199999,2.0,33.666666666666664,0.050166666666666665,3.0,1173.3333333333333,9.863333333333335,479.59999999999997,37.489395264985816,
956.0005,0.120279322548,2.0,28.533333333333335,0.050166666666666665,3.0,1141.3333333333333,7.593333333333334,445.59999999999997,37.90364272647737,
957.0004,0.15068288743199998,2.0,20.8,0.04491666666666666,1.6666666666666667,1098.6666666666667,6.72,272.40000000000003,37.90364272647737,
958.0005,0.17338681575599998,2.0,7.600000000000001,0.036166666666666666,1.0,330.6666666666667,1.2033333333333334,128.79999999999998,37.90364272647737,
959.0005,0.19017602326799998,2.0,1.4666666666666668,0.0023333333333333335,0.6666666666666666,64.0,0.0,122.2,37.28227153424004,
960.0004,0.200385541356,2.0,0.0,0.0,0.0,0.0,0.0,25.8,37.07514780349426,
961.0005,0.20159548424399998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,36.660900342002705,
962.0004,0.16286231253599998,2.0,0.0,0.0,0.0,0.0,0.0,25.8,36.03952914976537,
963.0004,0.11484957884399997,2.0,0.0,0.0,0.0,0.0,0.0,25.8,35.832405419019594,
964.0005,0.082891087356,2.0,0.0,0.0,0.0,0.0,0.0,25.8,35.625281688273816,
965.0004,0.06086712693599999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,35.832405419019594,
966.0005,0.04509287151599999,2.0,0.0,0.0,0.0,0.0,0.0,25.8,36.24665288051115,
